Name,SeqName,Depth,Core,qPCR_bac,qPCR_arch,qPCR_proka,qPCR_NA,OxygenDepth,Fe_abundant,Location
Blank_S2,Blank_S2,B,B,NA,NA,NA,TRUE,nan,nan,nan
CB06_blnk_70,CB06_blnk_70,B,B,NA,NA,NA,TRUE,nan,nan,nan
CB08_blnk_66,CB08_blnk_66,B,B,NA,NA,NA,TRUE,nan,nan,nan
CB08_blnk_67,CB08_blnk_67,B,B,NA,NA,NA,TRUE,nan,nan,nan
CB08_blnk_68,CB08_blnk_68,B,B,NA,NA,NA,TRUE,nan,nan,nan
CB10_blnk_86,CB10_blnk_86,B,B,NA,NA,NA,TRUE,nan,nan,nan
CB11_blnk_20,CB11_blnk_20,B,B,NA,NA,NA,TRUE,nan,nan,nan
CB11_blnk_46,CB11_blnk_46,B,B,NA,NA,NA,TRUE,nan,nan,nan
CB14_blnk_94,CB14_blnk_94,B,B,NA,NA,NA,TRUE,nan,nan,nan
CB14_blnk_95,CB14_blnk_95,B,B,NA,NA,NA,TRUE,nan,nan,nan
CB14_blnk_96,CB14_blnk_96,B,B,NA,NA,NA,TRUE,nan,nan,nan
CB15_blnk_21,CB15_blnk_21,B,B,NA,NA,NA,TRUE,nan,nan,nan
CB15_blnk_22,CB15_blnk_22,B,B,NA,NA,NA,TRUE,nan,nan,nan
CB15_blnk_81,CB15_blnk_81,B,B,NA,NA,NA,TRUE,nan,nan,nan
CB15_blnk_82,CB15_blnk_82,B,B,NA,NA,NA,TRUE,nan,nan,nan
MA2_MA2_S020,DRR172440,22.5,34,nan,nan,nan,TRUE,nan,nan,Pacific
MA2_MA2_S030,DRR172441,32.5,34,nan,nan,nan,TRUE,nan,nan,Pacific
MC-1_MC-1_S000,DRR172442,1,35,nan,nan,nan,TRUE,nan,nan,Pacific
MC-1_MC-1_S005,DRR172443,7.5,35,nan,nan,nan,TRUE,nan,nan,Pacific
MC-1_MC-1_S010,DRR172444,12.5,35,nan,nan,nan,TRUE,nan,nan,Pacific
MC-1_MC-1_S020,DRR172445,22.5,35,nan,nan,nan,TRUE,nan,nan,Pacific
MC-1_MC-1_S025,DRR172446,27,35,nan,nan,nan,TRUE,nan,nan,Pacific
MC-2_MC-2_S000,DRR172447,1,36,nan,nan,nan,TRUE,nan,nan,Pacific
MC-2_MC-2_S004,DRR172448,5,36,nan,nan,nan,TRUE,nan,nan,Pacific
MC-2_MC-2_S010,DRR172449,11,36,nan,nan,nan,TRUE,nan,nan,Pacific
MC-2_MC-2_S020,DRR172450,21,36,nan,nan,nan,TRUE,nan,nan,Pacific
MC-2_MC-2_S030,DRR172451,32.5,36,nan,nan,nan,TRUE,nan,nan,Pacific
MC-2_MC-2_S040,DRR172452,42,36,nan,nan,nan,TRUE,nan,nan,Pacific
MD_MD_S000,DRR172457,1,37,nan,nan,nan,TRUE,nan,nan,Pacific
MD_MD_S002,DRR172458,3.5,37,nan,nan,nan,TRUE,nan,nan,Pacific
MD_MD_S005,DRR172459,7.5,37,nan,nan,nan,TRUE,nan,nan,Pacific
MD_MD_S015,DRR172460,17.5,37,nan,nan,nan,TRUE,nan,nan,Pacific
ME_ME_S000,DRR172461,1,38,nan,nan,nan,TRUE,nan,nan,Pacific
ME_ME_S002,DRR172462,3.5,38,nan,nan,nan,TRUE,nan,nan,Pacific
ME_ME_S005,DRR172463,7.5,38,nan,nan,nan,TRUE,nan,nan,Pacific
ME_ME_S010,DRR172464,12.5,38,nan,nan,nan,TRUE,nan,nan,Pacific
ME_ME_S015,DRR177286,17.5,38,nan,nan,nan,TRUE,nan,nan,Pacific
ME_ME_S020,DRR177287,22.5,38,nan,nan,nan,TRUE,nan,nan,Pacific
ME_ME_S025,DRR177288,27.5,38,nan,nan,nan,TRUE,nan,nan,Pacific
ME_ME_S030,DRR177289,32.5,38,nan,nan,nan,TRUE,nan,nan,Pacific
MF_MF_S000,DRR177290,1,39,nan,nan,nan,TRUE,nan,nan,Pacific
MF_MF_S002,DRR177291,3.5,39,nan,nan,nan,TRUE,nan,nan,Pacific
MF_MF_S005,DRR177292,7.5,39,nan,nan,nan,TRUE,nan,nan,Pacific
MF_MF_S015,DRR177293,17.5,39,nan,nan,nan,TRUE,nan,nan,Pacific
KN223_S15_1890_1,SRR10488720,1890,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_370_1,SRR10488721,370,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1740_4,SRR10488722,1740,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1740_3,SRR10488723,1740,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1740_2,SRR10488724,1740,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1740_1,SRR10488725,1740,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1590_4,SRR10488726,1590,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1590_3,SRR10488727,1590,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1590_2,SRR10488728,1590,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1590_1,SRR10488729,1590,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1430_4,SRR10488730,1430,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1430_3,SRR10488731,1430,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_210_4,SRR10488732,210,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1430_2,SRR10488733,1430,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1430_1,SRR10488734,1430,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1280_4,SRR10488735,1280,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1280_2,SRR10488736,1280,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1280_1,SRR10488737,1280,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1120_4,SRR10488738,1120,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1120_2,SRR10488739,1120,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1120_1,SRR10488740,1120,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_970_3,SRR10488741,970,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_970_2,SRR10488742,970,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_210_3,SRR10488743,210,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_970_1,SRR10488744,970,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_820_3,SRR10488745,820,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_820_2,SRR10488746,820,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_820_1,SRR10488747,820,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_670_4,SRR10488748,670,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_670_3,SRR10488749,670,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_670_2,SRR10488750,670,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_670_1,SRR10488751,670,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_520_4,SRR10488752,520,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_520_3,SRR10488753,520,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_210_2,SRR10488754,210,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_210_1,SRR10488755,210,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_520_2,SRR10488756,520,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_520_1,SRR10488757,520,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_370_4,SRR10488758,370,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2820_4,SRR10488759,2820,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2820_3,SRR10488760,2820,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2820_2,SRR10488761,2820,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2820_1,SRR10488762,2820,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2660_4,SRR10488763,2660,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2660_3,SRR10488764,2660,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2660_2,SRR10488765,2660,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_370_3,SRR10488766,370,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2660_1,SRR10488767,2660,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2520_4,SRR10488768,2520,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2520_3,SRR10488769,2520,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2520_2,SRR10488770,2520,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2350_4,SRR10488771,2350,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2350_3,SRR10488772,2350,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2350_2,SRR10488773,2350,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2350_1,SRR10488774,2350,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2220_4,SRR10488775,2220,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2220_3,SRR10488776,2220,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_370_2,SRR10488777,370,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2220_2,SRR10488778,2220,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2220_1,SRR10488779,2220,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2040_4,SRR10488780,2040,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2040_3,SRR10488781,2040,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2040_2,SRR10488782,2040,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_2040_1,SRR10488783,2040,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1890_4,SRR10488784,1890,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1890_3,SRR10488785,1890,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S15_1890_2,SRR10488786,1890,40,nan,nan,nan,TRUE,0,nan,Atlantic
KN223_S11_10,SRR8589870,10,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_20,SRR8589871,20,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_22,SRR8589872,22,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_90,SRR8589873,90,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_170,SRR8589866,170,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_240,SRR8589867,240,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_280,SRR8589868,280,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_320,SRR8589869,320,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_430,SRR8589874,430,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_580,SRR8589875,580,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_740,SRR8589830,740,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_890,SRR8589831,890,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_1040,SRR8589832,1040,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_1200,SRR8589833,1200,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_1350,SRR8589834,1350,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_1500,SRR8589835,1500,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S11_1650,SRR8589836,1650,41,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S12_10,SRR8589837,10,42,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S12_13,SRR8589838,13,42,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S12_26,SRR8589839,26,42,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S12_90,SRR8589863,90,42,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S12_114,SRR8589864,114,42,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S12_170,SRR8589862,170,42,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S12_200,SRR8589859,200,42,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S12_280,SRR8589865,280,42,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S12_350,SRR8589858,350,42,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S12_510,SRR8589861,510,42,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S12_660,SRR8589860,660,42,nan,nan,nan,TRUE,nan,nan,Atlantic
KN223_S12_810,SRR8589857,810,42,nan,nan,nan,TRUE,nan,nan,Atlantic
IODP336_U1383E_50,SRR7786897,50,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_350,SRR7786898,350,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_500,SRR7786895,500,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_790,SRR7786896,790,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_1090,SRR7786901,1090,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_1550,SRR7786902,1550,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_2040,SRR7786899,2040,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_2300,SRR7786900,2300,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_2450,SRR7786903,2450,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_2600,SRR7786904,2600,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_2750,SRR7786883,2750,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_2900,SRR7786884,2900,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_3050,SRR7786881,3050,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_3370,SRR7786882,3370,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_3670,SRR7786887,3670,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_3970,SRR7786888,3970,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_4250,SRR7786885,4250,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_4680,SRR7786886,4680,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1383E_4800,SRR7786889,4800,43,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_8390,SRR7786893,8390,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_8690,SRR7786879,8690,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_9150,SRR7786894,9150,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_100,SRR7786890,100,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_250,SRR7786868,250,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_420,SRR7786867,420,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_650,SRR7786866,650,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_1240,SRR7786865,1240,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_1680,SRR7786872,1680,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_2120,SRR7786871,2120,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_2520,SRR7786870,2520,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_2830,SRR7786869,2830,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_3120,SRR7786863,3120,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_3550,SRR7786862,3550,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_3880,SRR7786876,3880,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_4040,SRR7786877,4040,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_4680,SRR7786878,4680,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_5100,SRR7786880,5100,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_5450,SRR7786864,5450,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_6000,SRR7786875,6000,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_6450,SRR7786873,6450,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_6930,SRR7786874,6930,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_7440,SRR7786891,7440,44,nan,nan,nan,TRUE,nan,nan,North Pond
IODP336_U1384A_7730,SRR7786892,7730,44,nan,nan,nan,TRUE,nan,nan,North Pond
SCS_SCS002_1,SRR11088621,1,45,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS002_10,SRR11088620,10,45,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS002_190,SRR11088575,190,45,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS002_2,SRR11088564,2,45,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS002_290,SRR11088553,290,45,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS002_30,SRR11088542,30,45,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS002_390,SRR11088531,390,45,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS002_490,SRR11088520,490,45,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS002_50,SRR11088509,50,45,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS002_590,SRR11088498,590,45,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS002_6,SRR11088619,6,45,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS002_690,SRR11088608,690,45,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS002_790,SRR11088597,790,45,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS002_90,SRR11088586,90,45,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS003_1,SRR11088581,1,46,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS003_10,SRR11088580,10,46,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS003_190,SRR11088579,190,46,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS003_2,SRR11088578,2,46,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS003_290,SRR11088577,290,46,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS003_30,SRR11088576,30,46,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS003_390,SRR11088574,390,46,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS003_490,SRR11088573,490,46,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS003_50,SRR11088572,50,46,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS003_590,SRR11088571,590,46,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS003_6,SRR11088570,6,46,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS003_690,SRR11088569,690,46,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS003_90,SRR11088568,90,46,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS004_1,SRR11088567,1,47,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS004_10,SRR11088566,10,47,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS004_190,SRR11088565,190,47,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS004_2,SRR11088563,2,47,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS004_290,SRR11088562,290,47,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS004_30,SRR11088561,30,47,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS004_390,SRR11088560,390,47,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS004_490,SRR11088559,490,47,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS004_50,SRR11088558,50,47,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS004_590,SRR11088557,590,47,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS004_6,SRR11088556,6,47,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS004_690,SRR11088555,690,47,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS004_90,SRR11088554,90,47,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS005_1,SRR11088552,1,48,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS005_10,SRR11088551,10,48,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS005_190,SRR11088550,190,48,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS005_2,SRR11088549,2,48,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS005_290,SRR11088548,290,48,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS005_30,SRR11088547,30,48,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS005_390,SRR11088546,390,48,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS005_490,SRR11088545,490,48,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS005_50,SRR11088544,50,48,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS005_590,SRR11088543,590,48,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS005_6,SRR11088541,6,48,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS005_90,SRR11088540,90,48,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS006_1,SRR11088539,1,49,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS006_10,SRR11088538,10,49,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS006_190,SRR11088537,190,49,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS006_2,SRR11088536,2,49,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS006_290,SRR11088535,290,49,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS006_30,SRR11088534,30,49,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS006_390,SRR11088533,390,49,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS006_490,SRR11088532,490,49,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS006_50,SRR11088530,50,49,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS006_590,SRR11088529,590,49,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS006_6,SRR11088528,6,49,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS006_690,SRR11088527,690,49,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS006_790,SRR11088526,790,49,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS006_90,SRR11088525,90,49,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS007_1,SRR11088524,1,50,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS007_10,SRR11088523,10,50,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS007_190,SRR11088522,190,50,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS007_2,SRR11088521,2,50,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS007_290,SRR11088519,290,50,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS007_30,SRR11088518,30,50,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS007_390,SRR11088517,390,50,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS007_490,SRR11088516,490,50,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS007_50,SRR11088515,50,50,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS007_590,SRR11088514,590,50,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS007_6,SRR11088513,6,50,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS007_690,SRR11088512,690,50,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS007_90,SRR11088511,90,50,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS008_1,SRR11088510,1,51,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS008_10,SRR11088508,10,51,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS008_190,SRR11088507,190,51,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS008_2,SRR11088506,2,51,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS008_290,SRR11088505,290,51,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS008_30,SRR11088504,30,51,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS008_390,SRR11088503,390,51,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS008_490,SRR11088502,490,51,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS008_50,SRR11088501,50,51,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS008_590,SRR11088500,590,51,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS008_6,SRR11088499,6,51,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS008_690,SRR11088497,690,51,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS008_790,SRR11088496,790,51,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS008_90,SRR11088495,90,51,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS009_1,SRR11088494,1,52,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS009_10,SRR11088493,10,52,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS009_190,SRR11088492,190,52,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS009_2,SRR11088491,2,52,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS009_290,SRR11088490,290,52,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS009_30,SRR11088489,30,52,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS009_390,SRR11088488,390,52,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS009_490,SRR11088618,490,52,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS009_50,SRR11088617,50,52,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS009_590,SRR11088616,590,52,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS009_6,SRR11088615,6,52,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS009_690,SRR11088614,690,52,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS009_790,SRR11088613,790,52,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS009_90,SRR11088612,90,52,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS010_1,SRR11088611,1,53,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS010_10,SRR11088610,10,53,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS010_190,SRR11088609,190,53,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS010_2,SRR11088607,2,53,nan,nan,nan,TRUE,nan,nan,SCS
SCS_SCS010_290,SRR11088606,290,53,nan,nan,nan,TRUE,nan,nan,SCS
