# Name,SeqName,Depth,Location,CruiseID,CoreID,Oxygen,Oxygen_interpolated,NO3,NO3_interpolated,NO2,NO2_interpolated,Ammonia,Ammonia_interpolated,Fe_interpolated,Mn_interpolated,Sulfate_interpolated
GS19_GC05_342,GS19_GC05_342cm,342,AMOR,GS19,GC05,0,0,nan,0,nan,0,nan,0.02652,0,0.131692779933333,28.2603133333333
GS19_GC05_363,GS19_GC05_363cm,363,AMOR,GS19,GC05,0,0,nan,0,nan,0,nan,0.03093,0,0.132240963233333,29.0668533333333
GS19_GC05_370,GS19_GC05_370cm,370,AMOR,GS19,GC05,0,0,0,0,0,0,0.0324,0.0324,0,0.132423691,29.3357
GS19_GC05_020_S2,GS19_GC05_020_S2,20,AMOR,GS19,GC05,0.097,0.097,0.02857,0.02857,0,0,0,0,0,0,28.0182
GS19_GC05_050_S2,GS19_GC05_050_S2,50,AMOR,GS19,GC05,0.045,0.045,0.02635,0.02635,0,0,0,0,0,0,28.5774
GS19_GC05_060_S2,GS19_GC05_060_S2,60,AMOR,GS19,GC05,0.033,0.033,nan,0.025374,nan,0,nan,0,0,0,28.37172
GS19_GC05_070_S2,GS19_GC05_070_S2,70,AMOR,GS19,GC05,0.024,0.024,nan,0.024398,nan,0,nan,0,0,0,28.16604
GS19_GC05_100_S2,GS19_GC05_100_S2,100,AMOR,GS19,GC05,0.0029,0.0029,0.01855,0.01855,0,0,0,0,0,0.00020748,28.4187
GS19_GC05_250_S2,GS19_GC05_250_S2,250,AMOR,GS19,GC05,0,0,0,0,0,0,0.01,0.01,0,0.102869645,28.171
GS19_GC05_260_S2,GS19_GC05_260_S2,260,AMOR,GS19,GC05,0,0,nan,0,nan,0,nan,0.0117333333333333,0,0.106968705333333,28.1129333333333
GS19_GC05_272_S2,GS19_GC05_272_S2,272,AMOR,GS19,GC05,0,0,nan,0,nan,0,nan,0.0138133333333333,0,0.111887577733333,28.0432533333333
GS19_GC05_322_S2,GS19_GC05_322_S2,322,AMOR,GS19,GC05,0,0,nan,0,nan,0,nan,0.02316,0,0.1272094154,29.9766
GS21_GC07_5,GS21_GC07_5,5,AMOR,GS21,GC07,0,0,nan,nan,nan,nan,nan,nan,0,0.0401778046557318,31.6205496564647
GS21_GC07_10,GS21_GC07_10,10,AMOR,GS21,GC07,0,0,nan,nan,nan,nan,nan,nan,0,0.0500769557794959,30.9879242140329
GS21_GC07_20,GS21_GC07_20,20,AMOR,GS21,GC07,0,0,nan,nan,nan,nan,nan,nan,0,0.0417339212149599,30.7413075161357
GS21_GC07_30,GS21_GC07_30,30,AMOR,GS21,GC07,0,0,nan,nan,nan,nan,nan,nan,0.0621928552242815,0.0214481607681555,30.7841973766396
GS21_GC07_40,GS21_GC07_40,40,AMOR,GS21,GC07,0,0,nan,nan,nan,nan,nan,nan,0.143272271465664,0.0124864292583842,30.8056423068915
GS21_GC07_50,GS21_GC07_50,50,AMOR,GS21,GC07,0,0,nan,nan,nan,nan,nan,nan,0.143032500671501,0.0105928416381188,31.4382677493233
GS21_GC07_60,GS21_GC07_60,60,AMOR,GS21,GC07,0,0,nan,nan,nan,nan,nan,nan,0.188662727191333,0.013948803856213,31.1165937955445
GS21_GC08_5,GS21_GC08_5,5,AMOR,GS21,GC08,0.044,0.044,nan,nan,nan,nan,nan,nan,0,0.0235104839189397,25.8304184884447
GS21_GC08_10,GS21_GC08_10,10,AMOR,GS21,GC08,0,0,nan,nan,nan,nan,nan,nan,0,0.140462954960683,26.4630439308765
GS21_GC08_20,GS21_GC08_20,20,AMOR,GS21,GC08,0,0,nan,nan,nan,nan,nan,nan,0,0.282332039342354,24.7045596502186
GS21_GC08_30,GS21_GC08_30,30,AMOR,GS21,GC08,0,0,nan,nan,nan,nan,nan,nan,0,0.322359856859847,25.3586300229024
GS21_GC08_40,GS21_GC08_40,40,AMOR,GS21,GC08,0,0,nan,nan,nan,nan,nan,nan,0,0.334377576311235,23.8360399750156
GS21_GC08_50,GS21_GC08_50,50,AMOR,GS21,GC08,0,0,nan,nan,nan,nan,nan,nan,0,0.358113040937533,24.2220487195503
GS21_GC08_75,GS21_GC08_75,75,AMOR,GS21,GC08,0,0,nan,nan,nan,nan,nan,nan,0.0749929268511058,0.341239487885663,23.8145950447637
GS21_GC08_100,GS21_GC08_100,100,AMOR,GS21,GC08,0,0,nan,nan,nan,nan,nan,nan,0.241227862834632,0.34414548868904,25.176348115761
GS21_GC08_110,GS21_GC08_110,110,AMOR,GS21,GC08,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KH22_GC02_5,KH22_240_GC02_5cm,5,AMOR,KH22,GC02,nan,0.0008,nan,0.0063,nan,0,nan,0.00184375,0.00459529948965889,0.0386564707532588,nan
KH22_GC02_7,KH22_240_GC02_7cm,7,AMOR,KH22,GC02,0,0,nan,0.00378,nan,0,nan,0.00282625,0.00765883248276481,0.0643728512554313,nan
KH22_GC02_10,KH22_240_GC02_10cm,10,AMOR,KH22,GC02,0,0,0,0,0,0,0.0043,0.0043,0.0122541319724237,0.10294742200869,nan
KH22_GC02_11,KH22_240_GC02_11cm,11,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.004825,0.0116414253738025,0.101931259147122,nan
KH22_GC02_12,KH22_240_GC02_12cm,12,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.00535,0.0110287187751813,0.100915096285554,nan
KH22_GC02_13,KH22_240_GC02_13cm,13,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.005875,0.0104160121765601,0.0998989334239855,nan
KH22_GC02_15,KH22_240_GC02_15cm,15,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.006925,0.00919059897931778,0.0978666077008491,nan
KH22_GC02_20,KH22_240_GC02_20cm,20,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.00955,0.00612706598621185,0.0927857933930082,nan
KH22_GC02_30,KH22_240_GC02_30cm,30,AMOR,KH22,GC02,0,0,0,0,0,0,0.0148,0.0148,0,0.0826241647773263,nan
KH22_GC02_40,KH22_240_GC02_40cm,40,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.022655,0,0.0699174419096538,nan
KH22_GC02_50,KH22_240_GC02_50cm,50,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.03051,0,0.0572107190419812,nan
KH22_GC02_75,KH22_240_GC02_75cm,75,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.045966,0,0.0304402646734201,nan
KH22_GC02_100,KH22_240_GC02_100cm,100,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.044696,0,0.0236552215073402,nan
KH22_GC02_130,KH22_240_GC02_130cm,130,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.047545,0,0.0163338337091142,nan
KH22_GC02_160,KH22_240_GC02_160cm,160,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.05914,0,0.0106537739130283,nan
KH22_GC02_190,KH22_240_GC02_190cm,190,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.070735,0,0.00497371411694235,nan
KH22_GC02_210,KH22_240_GC02_210cm,210,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.0766657142857143,0.000380734942378779,0.00290417953098481,nan
KH22_GC02_220,KH22_240_GC02_220cm,220,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.0787314285714286,0.000761469884757557,0.00272799821038924,nan
KH22_GC02_250,KH22_240_GC02_250cm,250,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.0849285714285714,0.00190367471189389,0.00219945424860256,nan
KH22_GC02_255,KH22_240_GC02_255cm,255,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.0859614285714286,0.00209404218308328,0.00211136358830477,nan
KH22_GC02_258,KH22_240_GC02_258cm,258,AMOR,KH22,GC02,0,0,nan,0,nan,0,nan,0.0865811428571429,0.00220826266579692,0.00205850919212611,nan
KH22_GC02_290,KH22_240_GC02_290cm,290,AMOR,KH22,GC02,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
JC_JC_S000,DRR172429,1,NWPO,JC,JC,0.135,0.135,0.0112,0.0112,0.0055,0.0055,0.0808,0.0808,nan,nan,nan
JC_JC_S002,DRR172430,3,NWPO,JC,JC,0.139,0.139,0.0054,0.0054,0.0066,0.0066,0.0408,0.0408,nan,nan,nan
JC_JC_S004,DRR172431,5,NWPO,JC,JC,0.145,0.145,0.0031,0.0031,0.0049,0.0049,0.0297,0.0297,nan,nan,nan
JC_JC_S006,DRR172432,7,NWPO,JC,JC,0.137,0.137,0.0008,0.0008,0.0019,0.0019,0.0381,0.0381,nan,nan,nan
JC_JC_S008,DRR172433,9,NWPO,JC,JC,0.137,0.137,0.0001,0.0001,0.0001,0.0001,0.0739,0.0739,nan,nan,nan
JC_JC_S010,DRR172434,12.5,NWPO,JC,JC,0.128,0.128,0,0,0,0,0.1416,0.1416,nan,nan,nan
JC_JC_S020,DRR172435,22.5,NWPO,JC,JC,0.121,0.121,0,0,0,0,0.2762,0.2762,nan,nan,nan
JC_JC_S037,DRR172436,40.5,NWPO,JC,JC,nan,nan,0,0,0,0,0.3202,0.3202,nan,nan,nan
IO1-1_IO1-1_S000,DRR172378,1,NWPO,IO1-1,IO1-1,nan,nan,0.036,0.036,0.001,0.001,0.0087,0.0087,nan,nan,nan
IO1-1_IO1-1_S002,DRR172379,3,NWPO,IO1-1,IO1-1,nan,nan,0.032,0.032,0.0006,0.0006,0.0026,0.0026,nan,nan,nan
IO1-1_IO1-1_S004,DRR172380,5,NWPO,IO1-1,IO1-1,nan,nan,0.0236,0.0236,0.0003,0.0003,0.0029,0.0029,nan,nan,nan
IO1-1_IO1-1_S006,DRR172381,7,NWPO,IO1-1,IO1-1,nan,nan,0.0089,0.0089,0.0015,0.0015,0.0022,0.0022,nan,nan,nan
IO1-1_IO1-1_S008,DRR172382,9,NWPO,IO1-1,IO1-1,nan,nan,0.0005,0.0005,0.0005,0.0005,0.0058,0.0058,nan,nan,nan
IO1-1_IO1-1_S015,DRR172383,17.5,NWPO,IO1-1,IO1-1,nan,nan,0.0006,0.0006,0.0003,0.0003,0.0727,0.0727,nan,nan,nan
IO1-1_IO1-1_S025,DRR172384,27,NWPO,IO1-1,IO1-1,nan,nan,0.0012,0.0012,0.0004,0.0004,0.1057,0.1057,nan,nan,nan
IO1-2_IO1-2_S000,DRR172385,0.5,NWPO,IO1-2,IO1-2,nan,nan,0.0364,0.0364,0.0009,0.0009,0.006,0.006,nan,nan,nan
IO1-2_IO1-2_S002,DRR172386,2.5,NWPO,IO1-2,IO1-2,nan,nan,0.0307,0.0307,0.0005,0.0005,0.0027,0.0027,nan,nan,nan
IO1-2_IO1-2_S004,DRR172387,4.5,NWPO,IO1-2,IO1-2,nan,nan,0.0226,0.0226,0.0003,0.0003,0.0061,0.0061,nan,nan,nan
IO1-2_IO1-2_S006,DRR172388,6.5,NWPO,IO1-2,IO1-2,nan,nan,0.0093,0.0093,0.0011,0.0011,0.0027,0.0027,nan,nan,nan
IO1-2_IO1-2_S008,DRR172389,8.5,NWPO,IO1-2,IO1-2,nan,nan,0.0007,0.0007,0.0005,0.0005,0.0043,0.0043,nan,nan,nan
IO1-2_IO1-2_S009,DRR172390,9.5,NWPO,IO1-2,IO1-2,nan,nan,0.0006,0.0006,0.0003,0.0003,0.0116,0.0116,nan,nan,nan
IO1-2_IO1-2_S010,DRR172391,12.5,NWPO,IO1-2,IO1-2,nan,nan,0.0005,0.0005,0.0002,0.0002,0.0329,0.0329,nan,nan,nan
IO1-2_IO1-2_S020,DRR172392,22.5,NWPO,IO1-2,IO1-2,nan,nan,0.0007,0.0007,0.0002,0.0002,0.0831,0.0831,nan,nan,nan
IO3_IO3_S000,DRR172393,1,NWPO,IO3,IO3,0.175,0.175,0.039,0.039,0.0006,0.0006,0.0055,0.0055,nan,nan,nan
IO3_IO3_S004,DRR172394,5,NWPO,IO3,IO3,0.07,0.07,0.0403,0.0403,0.0002,0.0002,0.0057,0.0057,nan,nan,nan
IO3_IO3_S008,DRR172395,9,NWPO,IO3,IO3,0.034,0.034,0.0408,0.0408,0.0001,0.0001,0.0018,0.0018,nan,nan,nan
IO3_IO3_S010,DRR172396,12.5,NWPO,IO3,IO3,0.009,0.009,0.0414,0.0414,0.0002,0.0002,0.0107,0.0107,nan,nan,nan
IO3_IO3_S015,DRR172397,17.5,NWPO,IO3,IO3,0,0,0.0411,0.0411,0.0001,0.0001,0.0014,0.0014,nan,nan,nan
IOA_IOA_S000,DRR172398,0.3,NWPO,IOA,IOA,nan,nan,0.0392,0.0392,0.0009,0.0009,0.0043,0.0043,nan,nan,nan
IOA_IOA_S002,DRR172399,1.8,NWPO,IOA,IOA,0.109,0.109,0.0408,0.0408,0.0008,0.0008,0.003,0.003,nan,nan,nan
IOA_IOA_S003,DRR172400,3.5,NWPO,IOA,IOA,0.102,0.102,0.04,0.04,0.0004,0.0004,0.0011,0.0011,nan,nan,nan
IOA_IOA_S004,DRR172401,4.5,NWPO,IOA,IOA,0.097,0.097,0.0291,0.0291,0.0002,0.0002,0.0012,0.0012,nan,nan,nan
IOA_IOA_S005,DRR172402,6,NWPO,IOA,IOA,0.094,0.094,nan,0.029625,nan,0.00018125,nan,0.0012,nan,nan,nan
IOA_IOA_S010,DRR172403,12.5,NWPO,IOA,IOA,nan,nan,0.0319,0.0319,0.0001,0.0001,0.0012,0.0012,nan,nan,nan
IOB_IOB_S000,DRR172404,4,NWPO,IOB,IOB,0.087,0.087,0.0342,0.0342,0.0002,0.0002,0.0009,0.0009,nan,nan,nan
IOB_IOB_S013,DRR172405,18,NWPO,IOB,IOB,0.053,0.053,0.0369,0.0369,0.0001,0.0001,0.0007,0.0007,nan,nan,nan
IOB_IOB_S033,DRR172406,38,NWPO,IOB,IOB,0.039,0.039,0.0361,0.0361,0.0001,0.0001,0.0006,0.0006,nan,nan,nan
IOB_IOB_S053,DRR172407,58,NWPO,IOB,IOB,0.013,0.013,0.034,0.034,0,0,0.0005,0.0005,nan,nan,nan
IOB_IOB_S073,DRR172408,78,NWPO,IOB,IOB,0.003,0.003,0.0319,0.0319,0.0001,0.0001,0.0005,0.0005,nan,nan,nan
IOB_IOB_S093,DRR172409,98,NWPO,IOB,IOB,0.005,0.005,0.0298,0.0298,0.0001,0.0001,0.0006,0.0006,nan,nan,nan
IOB_IOB_S113,DRR172410,118,NWPO,IOB,IOB,0.001,0.001,0.0281,0.0281,0.0001,0.0001,0.0006,0.0006,nan,nan,nan
IOC_IOC_S000,DRR172411,5,NWPO,IOC,IOC,0.029,0.029,0.0198,0.0198,0.0001,0.0001,0.0012,0.0012,nan,nan,nan
IOC_IOC_S010,DRR172412,12.5,NWPO,IOC,IOC,0.01,0.01,0.0144,0.0144,0.0002,0.0002,0.0019,0.0019,nan,nan,nan
IOC_IOC_S015,DRR172413,17.5,NWPO,IOC,IOC,0,0,0.0064,0.0064,0.0002,0.0002,0.0056,0.0056,nan,nan,nan
IOC_IOC_S020,DRR172414,22.5,NWPO,IOC,IOC,0.007,0.007,0.0044,0.0044,0.0002,0.0002,0.0166,0.0166,nan,nan,nan
IOC_IOC_S030,DRR172415,32.5,NWPO,IOC,IOC,0.001,0.001,0.0043,0.0043,0.0005,0.0005,0.0433,0.0433,nan,nan,nan
IOC_IOC_S045,DRR172416,50,NWPO,IOC,IOC,0.002,0.002,0.0029,0.0029,0.0004,0.0004,0.0828,0.0828,nan,nan,nan
IOC_IOC_S065,DRR172417,70,NWPO,IOC,IOC,0.001,0.001,0.0014,0.0014,0.0003,0.0003,0.1404,0.1404,nan,nan,nan
IOC_IOC_S085,DRR172418,90,NWPO,IOC,IOC,0,0,0.0014,0.0014,0.0004,0.0004,0.1339,0.1339,nan,nan,nan
IOC_IOC_S105,DRR172419,110,NWPO,IOC,IOC,0.001,0.001,0.0002,0.0002,0.0006,0.0006,0.1166,0.1166,nan,nan,nan
IOC_IOC_S145,DRR172420,150,NWPO,IOC,IOC,0,0,0.0003,0.0003,0.0005,0.0005,0.161,0.161,nan,nan,nan
IOD_IOD_S000,DRR172421,1.3,NWPO,IOD,IOD,0.145,0.145,0.0276,0.0276,0.0004,0.0004,0.0009,0.0009,nan,nan,nan
IOD_IOD_S003,DRR172422,3.8,NWPO,IOD,IOD,nan,0.114,nan,0.02615,nan,0.0003,nan,0.00095,nan,nan,nan
IOD_IOD_S005,DRR172423,6.3,NWPO,IOD,IOD,0.083,0.083,0.0247,0.0247,0.0002,0.0002,0.001,0.001,nan,nan,nan
IOD_IOD_S008,DRR172424,8.8,NWPO,IOD,IOD,nan,0.0696935483870968,0.0184,0.0184,0.0001,0.0001,0.0007,0.0007,nan,nan,nan
IOD_IOD_S010,DRR172425,12.5,NWPO,IOD,IOD,0.05,0.05,nan,0.0138068965517241,nan,0.000185057471264368,nan,0.000529885057471264,nan,nan,nan
IOD_IOD_S015,DRR172426,17.5,NWPO,IOD,IOD,0.032,0.032,0.0076,0.0076,0.0003,0.0003,0.0003,0.0003,nan,nan,nan
IOD_IOD_S020,DRR172427,22.5,NWPO,IOD,IOD,0.022,0.022,0.0019,0.0019,0.0004,0.0004,0.0016,0.0016,nan,nan,nan
IOD_IOD_S025,DRR172428,27.5,NWPO,IOD,IOD,0.01,0.01,0.0005,0.0005,0.0001,0.0001,0.0096,0.0096,nan,nan,nan
MA2_MA2_S000,nan,1,NWPO,MA2,MA2,nan,nan,0.0338,0.0338,0.0002,0.0002,0.0009,0.0009,nan,nan,nan
MA2_MA2_S002,DRR172437,3,NWPO,MA2,MA2,nan,nan,0.0338,0.0338,0.0001,0.0001,0.0004,0.0004,nan,nan,nan
MA2_MA2_S004,DRR172438,5,NWPO,MA2,MA2,nan,nan,0.034,0.034,0.0001,0.0001,0.0004,0.0004,nan,nan,nan
MA2_MA2_S010,DRR172439,12.5,NWPO,MA2,MA2,nan,nan,0.0336,0.0336,0.0001,0.0001,0.0005,0.0005,nan,nan,nan
MA2_MA2_S020,DRR172440,22.5,NWPO,MA2,MA2,nan,nan,0.0326,0.0326,0,0,0.0005,0.0005,nan,nan,nan
MA2_MA2_S030,DRR172441,32.5,NWPO,MA2,MA2,nan,nan,0.0314,0.0314,0.0001,0.0001,0.0005,0.0005,nan,nan,nan
MC-1_MC-1_S000,DRR172442,1,NWPO,MC-1,MC-1,0.152,0.152,0.033,0.033,0.0001,0.0001,0.0012,0.0012,nan,nan,nan
MC-1_MC-1_S005,DRR172443,7.5,NWPO,MC-1,MC-1,0.098,0.098,0.0286,0.0286,0,0,0.0005,0.0005,nan,nan,nan
MC-1_MC-1_S010,DRR172444,12.5,NWPO,MC-1,MC-1,0.071,0.071,0.0239,0.0239,0,0,0.0005,0.0005,nan,nan,nan
MC-1_MC-1_S020,DRR172445,22.5,NWPO,MC-1,MC-1,0.033,0.033,0.0105,0.0105,0.0002,0.0002,0.0018,0.0018,nan,nan,nan
MC-1_MC-1_S025,DRR172446,27,NWPO,MC-1,MC-1,0.014,0.014,0.0058,0.0058,0.0001,0.0001,0.0006,0.0006,nan,nan,nan
MC-2_MC-2_S000,DRR172447,1,NWPO,MC-2,MC-2,nan,nan,0.0331,0.0331,0.0001,0.0001,0.0008,0.0008,nan,nan,nan
MC-2_MC-2_S004,DRR172448,5,NWPO,MC-2,MC-2,0.117,0.117,0.0301,0.0301,0.0001,0.0001,0.0008,0.0008,nan,nan,nan
MC-2_MC-2_S010,DRR172449,11,NWPO,MC-2,MC-2,0.068,0.068,0.0245,0.0245,0,0,0.0005,0.0005,nan,nan,nan
MC-2_MC-2_S020,DRR172450,21,NWPO,MC-2,MC-2,0.029,0.029,0.0131,0.0131,0.0001,0.0001,0.0005,0.0005,nan,nan,nan
MC-2_MC-2_S030,DRR172451,32.5,NWPO,MC-2,MC-2,0.001,0.001,0.0006,0.0006,0.0002,0.0002,0.0026,0.0026,nan,nan,nan
MC-2_MC-2_S040,DRR172452,42,NWPO,MC-2,MC-2,0.001,0.001,0,0,0.0001,0.0001,0.0132,0.0132,nan,nan,nan
MD_MD_S000,DRR172457,1,NWPO,MD,MD,0.136,0.136,0.0342,0.0342,0.0002,0.0002,0.0008,0.0008,nan,nan,nan
MD_MD_S002,DRR172458,3.5,NWPO,MD,MD,0.133,0.133,0.0345,0.0345,0.0001,0.0001,0.0006,0.0006,nan,nan,nan
MD_MD_S005,DRR172459,7.5,NWPO,MD,MD,0.127,0.127,0.0352,0.0352,0.0002,0.0002,0.0007,0.0007,nan,nan,nan
MD_MD_S015,DRR172460,17.5,NWPO,MD,MD,0.12,0.12,0.0357,0.0357,0,0,0.0005,0.0005,nan,nan,nan
ME_ME_S000,DRR172461,1,NWPO,ME,ME,0.141,0.141,0.0347,0.0347,0.0004,0.0004,0.0022,0.0022,nan,nan,nan
ME_ME_S002,DRR172462,3.5,NWPO,ME,ME,0.14,0.14,0.0351,0.0351,0,0,0.0005,0.0005,nan,nan,nan
ME_ME_S005,DRR172463,7.5,NWPO,ME,ME,0.136,0.136,0.0362,0.0362,0,0,0.0004,0.0004,nan,nan,nan
ME_ME_S010,DRR172464,12.5,NWPO,ME,ME,0.124,0.124,0.0368,0.0368,0.0001,0.0001,0.0005,0.0005,nan,nan,nan
ME_ME_S015,DRR177286,17.5,NWPO,ME,ME,0.12,0.12,0.0374,0.0374,0.0001,0.0001,0.0005,0.0005,nan,nan,nan
ME_ME_S020,DRR177287,22.5,NWPO,ME,ME,0.11,0.11,0.0381,0.0381,0.0001,0.0001,0.0008,0.0008,nan,nan,nan
ME_ME_S025,DRR177288,27.5,NWPO,ME,ME,0.108,0.108,0.0389,0.0389,0.0001,0.0001,0.0007,0.0007,nan,nan,nan
ME_ME_S030,DRR177289,32.5,NWPO,ME,ME,0.094,0.094,0.0397,0.0397,0.0001,0.0001,0.0008,0.0008,nan,nan,nan
MF_MF_S000,DRR177290,1,NWPO,MF,MF,0.134,0.134,0.0341,0.0341,0.0002,0.0002,0.001,0.001,nan,nan,nan
MF_MF_S002,DRR177291,3.5,NWPO,MF,MF,0.13,0.13,0.0342,0.0342,0.0001,0.0001,0.0005,0.0005,nan,nan,nan
MF_MF_S005,DRR177292,7.5,NWPO,MF,MF,0.128,0.128,0.0349,0.0349,0.0001,0.0001,0.0005,0.0005,nan,nan,nan
MF_MF_S015,DRR177293,17.5,NWPO,MF,MF,0.119,0.119,0.0355,0.0355,0,0,0.0005,0.0005,nan,nan,nan
KN223_S15_1890_1,SRR10488720,1890,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_370_1,SRR10488721,370,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1740_4,SRR10488722,1740,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1740_3,SRR10488723,1740,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1740_2,SRR10488724,1740,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1740_1,SRR10488725,1740,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1590_4,SRR10488726,1590,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1590_3,SRR10488727,1590,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1590_2,SRR10488728,1590,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1590_1,SRR10488729,1590,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1430_4,SRR10488730,1430,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1430_3,SRR10488731,1430,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_210_4,SRR10488732,210,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1430_2,SRR10488733,1430,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1430_1,SRR10488734,1430,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1280_4,SRR10488735,1280,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1280_2,SRR10488736,1280,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1280_1,SRR10488737,1280,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1120_4,SRR10488738,1120,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1120_2,SRR10488739,1120,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_1120_1,SRR10488740,1120,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_970_3,SRR10488741,970,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_970_2,SRR10488742,970,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_210_3,SRR10488743,210,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_970_1,SRR10488744,970,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_820_3,SRR10488745,820,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_820_2,SRR10488746,820,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_820_1,SRR10488747,820,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_670_4,SRR10488748,670,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_670_3,SRR10488749,670,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_670_2,SRR10488750,670,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_670_1,SRR10488751,670,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_520_4,SRR10488752,520,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_520_3,SRR10488753,520,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_210_2,SRR10488754,210,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_210_1,SRR10488755,210,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_520_2,SRR10488756,520,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_520_1,SRR10488757,520,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_370_4,SRR10488758,370,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2820_4,SRR10488759,2820,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2820_3,SRR10488760,2820,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
KN223_S15_2820_2,SRR10488761,2820,WNAG,KN223,S15,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
