Name,Core,CruiseID,CoreID,Depth,Oxygen,NO3,NOx,NH4,Mn,Fe
GS17_GC04_3,GS17_GC04,GS17,GC04,3,NA,0.03738,0.03738,0,0.000033369064,0.000223346325
GS17_GC04_5,GS17_GC04,GS17,GC04,5,0.149,NA,NA,NA,NA,NA
GS17_GC04_10,GS17_GC04,GS17,GC04,10,0.141,0.03229,0.03229,0,0.000032662706,0.000244529423
GS17_GC04_21,GS17_GC04,GS17,GC04,21,0.084,0.03134,0.03134,0,0.000019711694,0.0002422526
GS17_GC04_30,GS17_GC04,GS17,GC04,30,0.068,0.03013,0.03013,0,0.000035327103,0.000621327277
GS17_GC04_40,GS17_GC04,GS17,GC04,40,NA,0.02946,0.02946,0,0.000020148168,0.000245947206
GS17_GC04_50,GS17_GC04,GS17,GC04,50,0.0375,0.02787,0.02787,0,0.000042453415,0.001201505021
GS17_GC04_60,GS17_GC04,GS17,GC04,60,NA,0.02679,0.02679,0,0.000052179095,0.000926591948
GS17_GC04_70,GS17_GC04,GS17,GC04,70,0.018,NA,NA,NA,NA,NA
GS17_GC04_75,GS17_GC04,GS17,GC04,75,NA,0.02336,0.02336,0,0.000030718778,0.000156376681
GS17_GC04_90,GS17_GC04,GS17,GC04,90,0.0055,0.02061,0.02061,0,0.000036030992,0.000260111626
GS17_GC04_97,GS17_GC04,GS17,GC04,97,0.0025,NA,NA,NA,NA,NA
GS17_GC04_105,GS17_GC04,GS17,GC04,105,0.0007,0.01719,0.01719,0,0.000036359099,0.000369386787
GS17_GC04_120,GS17_GC04,GS17,GC04,120,NA,0.01372,0.01372,0,0.005824054369,0.000237849574
GS17_GC04_135,GS17_GC04,GS17,GC04,135,NA,0.00983,0.00983,0,0.021542026757,0.000196224307
GS17_GC04_145,GS17_GC04,GS17,GC04,145,NA,0.00748,0.00748,0.00043,0.031584866253,0.000551951659
GS17_GC04_165,GS17_GC04,GS17,GC04,165,NA,0.00338,0.00338,0.00063,0.048003816717,0.00030919747
GS17_GC04_170,GS17_GC04,GS17,GC04,170,0.0002,NA,NA,NA,NA,NA
GS17_GC04_180,GS17_GC04,GS17,GC04,180,NA,0.00085,0.00085,0.00122,0.05834820309,0.000341823199
GS17_GC04_195,GS17_GC04,GS17,GC04,195,NA,0,0,0.00302,0.0691638665,0.000198354382
GS17_GC04_210,GS17_GC04,GS17,GC04,210,NA,0,0,0.00543,0.079852732993,0.000291333512
GS17_GC04_250,GS17_GC04,GS17,GC04,250,NA,0,0,0.01187,0.103431910044,0.000212210426
GS17_GC04_290,GS17_GC04,GS17,GC04,290,0,0,0,0.01793,0.117383262653,0.000136772933
GS17_GC05_3,GS17_GC05,GS17,GC05,3,0.078,NA,NA,NA,NA,NA
GS17_GC05_5,GS17_GC05,GS17,GC05,5,NA,NA,NA,NA,NA,NA
GS17_GC05_8,GS17_GC05,GS17,GC05,8,NA,0.03759,0.03759,0,0.000061616586,0.000259339616
GS17_GC05_10,GS17_GC05,GS17,GC05,10,0.072,NA,NA,NA,NA,NA
GS17_GC05_15,GS17_GC05,GS17,GC05,15,NA,0.03585,0.03585,0,0.000035202003,0.000140364147
GS17_GC05_20,GS17_GC05,GS17,GC05,20,0.051,NA,NA,NA,NA,NA
GS17_GC05_25,GS17_GC05,GS17,GC05,25,NA,0.03528,0.03528,0,0.000035236371,0.000255730164
GS17_GC05_30,GS17_GC05,GS17,GC05,30,0.034,NA,NA,NA,NA,NA
GS17_GC05_35,GS17_GC05,GS17,GC05,35,NA,0.03333,0.03333,0,0.000034143729,0.000801819367
GS17_GC05_40,GS17_GC05,GS17,GC05,40,0.04,NA,NA,NA,NA,NA
GS17_GC05_45,GS17_GC05,GS17,GC05,45,NA,0.03144,0.03144,0,0.000026414222,0.000109293813
GS17_GC05_50,GS17_GC05,GS17,GC05,50,NA,NA,NA,NA,NA,NA
GS17_GC05_55,GS17_GC05,GS17,GC05,55,0.0085,NA,NA,NA,NA,NA
GS17_GC05_60,GS17_GC05,GS17,GC05,60,NA,0.02826,0.02826,0,0.000022515795,0.000226916443
GS17_GC05_65,GS17_GC05,GS17,GC05,65,0.0033,NA,NA,NA,NA,NA
GS17_GC05_72,GS17_GC05,GS17,GC05,72,0.0009,NA,NA,NA,NA,NA
GS17_GC05_75,GS17_GC05,GS17,GC05,75,NA,NA,NA,NA,NA,NA
GS17_GC05_80,GS17_GC05,GS17,GC05,80,0,0.02406,0.02406,0,0.000032134858,0.00025811569
GS17_GC05_90,GS17_GC05,GS17,GC05,90,0,0.02151,0.02151,0,0.000038350025,0.000305292864
GS17_GC05_100,GS17_GC05,GS17,GC05,100,0,NA,NA,NA,NA,NA
GS17_GC05_105,GS17_GC05,GS17,GC05,105,0,0.01641,0.01641,0,0.000464035469,0.000243766813
GS17_GC05_115,GS17_GC05,GS17,GC05,115,0,0.01383,0.01383,0,0.010589320986,0.000245388047
GS17_GC05_125,GS17_GC05,GS17,GC05,125,0,NA,NA,NA,NA,NA
GS17_GC05_135,GS17_GC05,GS17,GC05,135,0,0.007125,0.007125,0.00234,0.027879114323,0.000220154971
GS17_GC05_150,GS17_GC05,GS17,GC05,150,0,NA,NA,NA,NA,NA
GS17_GC05_160,GS17_GC05,GS17,GC05,160,0,0.00204,0.00204,0.00273,0.044032793707,0.000273853196
GS17_GC05_175,GS17_GC05,GS17,GC05,175,0,NA,NA,NA,NA,NA
GS17_GC05_190,GS17_GC05,GS17,GC05,190,0,0.00024,0.00024,0.0075,0.067178463201,0.000177684041
GS17_GC05_200,GS17_GC05,GS17,GC05,200,0,NA,NA,NA,NA,NA
GS17_GC05_220,GS17_GC05,GS17,GC05,220,0,0,0,0.01362,0.083301452372,0.000112095788
GS17_GC05_225,GS17_GC05,GS17,GC05,225,0,NA,NA,NA,NA,NA
GS17_GC05_250,GS17_GC05,GS17,GC05,250,0,NA,NA,NA,NA,NA
GS17_GC05_260,GS17_GC05,GS17,GC05,260,0,0,0,0.02031,0.094501121791,0.000366881612
GS17_GC05_275,GS17_GC05,GS17,GC05,275,0,NA,NA,NA,NA,NA
GS17_GC05_295,GS17_GC05,GS17,GC05,295,0,0,0,0.02751,0.102150008602,0.000452435909
GS17_GC05_300,GS17_GC05,GS17,GC05,300,0,NA,NA,NA,NA,NA
GS17_GC05_325,GS17_GC05,GS17,GC05,325,0,NA,NA,NA,NA,NA
GS17_GC05_330,GS17_GC05,GS17,GC05,330,0,0,0,0.03429,0.108300714941,0.000419569135
GS17_GC05_350,GS17_GC05,GS17,GC05,350,0,NA,NA,NA,NA,NA
GS17_GC05_360,GS17_GC05,GS17,GC05,360,0,0,0,0.04059,0.113178573732,0.000190046235
GS17_GC05_375,GS17_GC05,GS17,GC05,375,0,NA,NA,NA,NA,NA
GS17_GC05_390,GS17_GC05,GS17,GC05,390,0,0,0,0.04752,0.113701409173,0.000239572449
GS17_GC05_400,GS17_GC05,GS17,GC05,400,0,NA,NA,NA,NA,NA
GS19_GC05_1,GS19_GC05,GS19,GC05,1,0.21,NA,NA,NA,NA,NA
GS19_GC05_3,GS19_GC05,GS19,GC05,3,NA,NA,NA,NA,NA,NA
GS19_GC05_5,GS19_GC05,GS19,GC05,5,NA,0.02729,0.02729,0,0,0
GS19_GC05_10,GS19_GC05,GS19,GC05,10,0.139,0.02878,0.02878,0,0,0
GS19_GC05_20,GS19_GC05,GS19,GC05,20,0.097,0.02857,0.02857,0,0,0
GS19_GC05_30,GS19_GC05,GS19,GC05,30,0.075,0.02827,0.02827,0,0,0
GS19_GC05_40,GS19_GC05,GS19,GC05,40,0.06,0.02758,0.02758,0,0,0
GS19_GC05_50,GS19_GC05,GS19,GC05,50,0.045,0.02635,0.02635,0,0,0
GS19_GC05_60,GS19_GC05,GS19,GC05,60,0.033,NA,NA,NA,NA,NA
GS19_GC05_70,GS19_GC05,GS19,GC05,70,0.024,NA,NA,NA,NA,NA
GS19_GC05_75,GS19_GC05,GS19,GC05,75,NA,0.02391,0.02391,0,0,0
GS19_GC05_80,GS19_GC05,GS19,GC05,80,0.016,NA,NA,NA,NA,NA
GS19_GC05_90,GS19_GC05,GS19,GC05,90,0.0098,NA,NA,NA,NA,NA
GS19_GC05_100,GS19_GC05,GS19,GC05,100,0.0029,0.01855,0.01855,0,0.00020748,0
GS19_GC05_102.5,GS19_GC05,GS19,GC05,102.5,NA,NA,NA,NA,NA,NA
GS19_GC05_105,GS19_GC05,GS19,GC05,105,NA,NA,NA,NA,NA,NA
GS19_GC05_107.5,GS19_GC05,GS19,GC05,107.5,NA,NA,NA,NA,NA,NA
GS19_GC05_110,GS19_GC05,GS19,GC05,110,0.0003,NA,NA,NA,NA,NA
GS19_GC05_112,GS19_GC05,GS19,GC05,112,0,NA,NA,NA,NA,NA
GS19_GC05_112.5,GS19_GC05,GS19,GC05,112.5,0,NA,NA,NA,NA,NA
GS19_GC05_115,GS19_GC05,GS19,GC05,115,0,0.0151,0.0151,0,0,0
GS19_GC05_120,GS19_GC05,GS19,GC05,120,0,NA,NA,NA,NA,NA
GS19_GC05_130,GS19_GC05,GS19,GC05,130,0,0.012,0.012,0,NA,0
GS19_GC05_160,GS19_GC05,GS19,GC05,160,0,0.006,0.006,0.00095,0.023762095,0
GS19_GC05_190,GS19_GC05,GS19,GC05,190,0,0.00165,0.00165,0.0031,0.054540615,0
GS19_GC05_220,GS19_GC05,GS19,GC05,220,0,0,0,0.0059,0.083561285,0
GS19_GC05_250,GS19_GC05,GS19,GC05,250,0,0,0,0.01,0.102869645,0
GS19_GC05_260,GS19_GC05,GS19,GC05,260,0,NA,NA,NA,NA,NA
GS19_GC05_272,GS19_GC05,GS19,GC05,272,0,NA,NA,NA,NA,NA
GS19_GC05_276,GS19_GC05,GS19,GC05,276,0,NA,NA,NA,NA,NA
GS19_GC05_280,GS19_GC05,GS19,GC05,280,0,0,0,0.0152,0.115166826,0
GS19_GC05_286,GS19_GC05,GS19,GC05,286,0,NA,NA,NA,NA,NA
GS19_GC05_306,GS19_GC05,GS19,GC05,306,0,NA,NA,NA,NA,NA
GS19_GC05_310,GS19_GC05,GS19,GC05,310,0,0,0,0.0212,0.124255311,0
GS19_GC05_313,GS19_GC05,GS19,GC05,313,0,NA,NA,NA,NA,NA
GS19_GC05_315,GS19_GC05,GS19,GC05,315,0,NA,NA,NA,NA,NA
GS19_GC05_322,GS19_GC05,GS19,GC05,322,0,NA,NA,NA,NA,NA
GS19_GC05_328,GS19_GC05,GS19,GC05,328,0,NA,NA,NA,NA,NA
GS19_GC05_333,GS19_GC05,GS19,GC05,333,0,NA,NA,NA,NA,NA
GS19_GC05_340,GS19_GC05,GS19,GC05,340,0,0,0,0.0261,0.131640572,0
GS19_GC05_342,GS19_GC05,GS19,GC05,342,0,NA,NA,NA,NA,NA
GS19_GC05_363,GS19_GC05,GS19,GC05,363,0,NA,NA,NA,NA,NA
GS19_GC05_370,GS19_GC05,GS19,GC05,370,0,0,0,0.0324,0.132423691,0
GS19_GC10_1,GS19_GC10,GS19,GC10,1,0.256,NA,NA,NA,NA,NA
GS19_GC10_2,GS19_GC10,GS19,GC10,2,NA,NA,NA,NA,NA,NA
GS19_GC10_3,GS19_GC10,GS19,GC10,3,NA,NA,NA,NA,NA,NA
GS19_GC10_4,GS19_GC10,GS19,GC10,4,NA,NA,NA,NA,NA,NA
GS19_GC10_5,GS19_GC10,GS19,GC10,5,0.186,0.0253,0.0253,0,0,0
GS19_GC10_6,GS19_GC10,GS19,GC10,6,NA,NA,NA,NA,NA,NA
GS19_GC10_7,GS19_GC10,GS19,GC10,7,NA,NA,NA,NA,NA,NA
GS19_GC10_8,GS19_GC10,GS19,GC10,8,NA,NA,NA,NA,NA,NA
GS19_GC10_9,GS19_GC10,GS19,GC10,9,NA,NA,NA,NA,NA,NA
GS19_GC10_10,GS19_GC10,GS19,GC10,10,0.167,0.0252,0.0252,0,0,0
GS19_GC10_11,GS19_GC10,GS19,GC10,11,NA,NA,NA,NA,NA,NA
GS19_GC10_12,GS19_GC10,GS19,GC10,12,NA,NA,NA,NA,NA,NA
GS19_GC10_13,GS19_GC10,GS19,GC10,13,NA,NA,NA,NA,NA,NA
GS19_GC10_14,GS19_GC10,GS19,GC10,14,NA,NA,NA,NA,NA,NA
GS19_GC10_15,GS19_GC10,GS19,GC10,15,0.152,NA,NA,NA,NA,NA
GS19_GC10_16,GS19_GC10,GS19,GC10,16,NA,NA,NA,NA,NA,NA
GS19_GC10_17,GS19_GC10,GS19,GC10,17,NA,NA,NA,NA,NA,NA
GS19_GC10_18,GS19_GC10,GS19,GC10,18,NA,NA,NA,NA,NA,NA
GS19_GC10_19,GS19_GC10,GS19,GC10,19,NA,NA,NA,NA,NA,NA
GS19_GC10_20,GS19_GC10,GS19,GC10,20,0.139,0.0252,0.0252,0,0,0
GS19_GC10_21,GS19_GC10,GS19,GC10,21,NA,NA,NA,NA,NA,NA
GS19_GC10_22,GS19_GC10,GS19,GC10,22,NA,NA,NA,NA,NA,NA
GS19_GC10_23,GS19_GC10,GS19,GC10,23,NA,NA,NA,NA,NA,NA
GS19_GC10_24,GS19_GC10,GS19,GC10,24,NA,NA,NA,NA,NA,NA
GS19_GC10_25,GS19_GC10,GS19,GC10,25,NA,NA,NA,NA,NA,NA
GS19_GC10_26,GS19_GC10,GS19,GC10,26,NA,NA,NA,NA,NA,NA
GS19_GC10_27,GS19_GC10,GS19,GC10,27,NA,NA,NA,NA,NA,NA
GS19_GC10_28,GS19_GC10,GS19,GC10,28,NA,NA,NA,NA,NA,NA
GS19_GC10_29,GS19_GC10,GS19,GC10,29,NA,NA,NA,NA,NA,NA
GS19_GC10_30,GS19_GC10,GS19,GC10,30,0.109,0.0254,0.0254,0,0,0
GS19_GC10_31,GS19_GC10,GS19,GC10,31,NA,NA,NA,NA,NA,NA
GS19_GC10_32,GS19_GC10,GS19,GC10,32,NA,NA,NA,NA,NA,NA
GS19_GC10_33,GS19_GC10,GS19,GC10,33,NA,NA,NA,NA,NA,NA
GS19_GC10_34,GS19_GC10,GS19,GC10,34,NA,NA,NA,NA,NA,NA
GS19_GC10_35,GS19_GC10,GS19,GC10,35,NA,NA,NA,NA,NA,NA
GS19_GC10_36,GS19_GC10,GS19,GC10,36,NA,NA,NA,NA,NA,NA
GS19_GC10_37,GS19_GC10,GS19,GC10,37,NA,NA,NA,NA,NA,NA
GS19_GC10_38,GS19_GC10,GS19,GC10,38,NA,NA,NA,NA,NA,NA
GS19_GC10_39,GS19_GC10,GS19,GC10,39,NA,NA,NA,NA,NA,NA
GS19_GC10_40,GS19_GC10,GS19,GC10,40,0.078,0.0235,0.0235,0,0,0
GS19_GC10_41,GS19_GC10,GS19,GC10,41,NA,NA,NA,NA,NA,NA
GS19_GC10_42,GS19_GC10,GS19,GC10,42,NA,NA,NA,NA,NA,NA
GS19_GC10_43,GS19_GC10,GS19,GC10,43,NA,NA,NA,NA,NA,NA
GS19_GC10_44,GS19_GC10,GS19,GC10,44,NA,NA,NA,NA,NA,NA
GS19_GC10_45,GS19_GC10,GS19,GC10,45,NA,NA,NA,NA,NA,NA
GS19_GC10_46,GS19_GC10,GS19,GC10,46,NA,NA,NA,NA,NA,NA
GS19_GC10_47,GS19_GC10,GS19,GC10,47,NA,NA,NA,NA,NA,NA
GS19_GC10_48,GS19_GC10,GS19,GC10,48,NA,NA,NA,NA,NA,NA
GS19_GC10_49,GS19_GC10,GS19,GC10,49,NA,NA,NA,NA,NA,NA
GS19_GC10_50,GS19_GC10,GS19,GC10,50,0.055,0.0222,0.0222,0,0,0
GS19_GC10_51,GS19_GC10,GS19,GC10,51,NA,NA,NA,NA,NA,NA
GS19_GC10_52,GS19_GC10,GS19,GC10,52,NA,NA,NA,NA,NA,NA
GS19_GC10_53,GS19_GC10,GS19,GC10,53,NA,NA,NA,NA,NA,NA
GS19_GC10_54,GS19_GC10,GS19,GC10,54,NA,NA,NA,NA,NA,NA
GS19_GC10_55,GS19_GC10,GS19,GC10,55,NA,NA,NA,NA,NA,NA
GS19_GC10_56,GS19_GC10,GS19,GC10,56,NA,NA,NA,NA,NA,NA
GS19_GC10_57,GS19_GC10,GS19,GC10,57,NA,NA,NA,NA,NA,NA
GS19_GC10_58,GS19_GC10,GS19,GC10,58,NA,NA,NA,NA,NA,NA
GS19_GC10_59,GS19_GC10,GS19,GC10,59,NA,NA,NA,NA,NA,NA
GS19_GC10_60,GS19_GC10,GS19,GC10,60,0.042,NA,NA,NA,NA,NA
GS19_GC10_61,GS19_GC10,GS19,GC10,61,NA,NA,NA,NA,NA,NA
GS19_GC10_62,GS19_GC10,GS19,GC10,62,NA,NA,NA,NA,NA,NA
GS19_GC10_63,GS19_GC10,GS19,GC10,63,NA,NA,NA,NA,NA,NA
GS19_GC10_64,GS19_GC10,GS19,GC10,64,NA,NA,NA,NA,NA,NA
GS19_GC10_65,GS19_GC10,GS19,GC10,65,NA,NA,NA,NA,NA,NA
GS19_GC10_66,GS19_GC10,GS19,GC10,66,NA,NA,NA,NA,NA,NA
GS19_GC10_67,GS19_GC10,GS19,GC10,67,NA,NA,NA,NA,NA,NA
GS19_GC10_68,GS19_GC10,GS19,GC10,68,NA,NA,NA,NA,NA,NA
GS19_GC10_69,GS19_GC10,GS19,GC10,69,NA,NA,NA,NA,NA,NA
GS19_GC10_70,GS19_GC10,GS19,GC10,70,0.026,NA,NA,NA,NA,NA
GS19_GC10_71,GS19_GC10,GS19,GC10,71,NA,NA,NA,NA,NA,NA
GS19_GC10_72,GS19_GC10,GS19,GC10,72,NA,NA,NA,NA,NA,NA
GS19_GC10_73,GS19_GC10,GS19,GC10,73,NA,NA,NA,NA,NA,NA
GS19_GC10_74,GS19_GC10,GS19,GC10,74,NA,NA,NA,NA,NA,NA
GS19_GC10_75,GS19_GC10,GS19,GC10,75,NA,0.0184,0.0184,0,0,0.00264
GS19_GC10_76,GS19_GC10,GS19,GC10,76,NA,NA,NA,NA,NA,NA
GS19_GC10_77,GS19_GC10,GS19,GC10,77,NA,NA,NA,NA,NA,NA
GS19_GC10_78,GS19_GC10,GS19,GC10,78,NA,NA,NA,NA,NA,NA
GS19_GC10_79,GS19_GC10,GS19,GC10,79,NA,NA,NA,NA,NA,NA
GS19_GC10_80,GS19_GC10,GS19,GC10,80,0.015,NA,NA,NA,NA,NA
GS19_GC10_81,GS19_GC10,GS19,GC10,81,NA,NA,NA,NA,NA,NA
GS19_GC10_82,GS19_GC10,GS19,GC10,82,NA,NA,NA,NA,NA,NA
GS19_GC10_83,GS19_GC10,GS19,GC10,83,NA,NA,NA,NA,NA,NA
GS19_GC10_84,GS19_GC10,GS19,GC10,84,NA,NA,NA,NA,NA,NA
GS19_GC10_85,GS19_GC10,GS19,GC10,85,NA,NA,NA,NA,NA,NA
GS19_GC10_86,GS19_GC10,GS19,GC10,86,NA,NA,NA,NA,NA,NA
GS19_GC10_87,GS19_GC10,GS19,GC10,87,NA,NA,NA,NA,NA,NA
GS19_GC10_88,GS19_GC10,GS19,GC10,88,NA,NA,NA,NA,NA,NA
GS19_GC10_89,GS19_GC10,GS19,GC10,89,NA,NA,NA,NA,NA,NA
GS19_GC10_90,GS19_GC10,GS19,GC10,90,0.008,NA,NA,NA,NA,NA
GS19_GC10_91,GS19_GC10,GS19,GC10,91,NA,NA,NA,NA,NA,NA
GS19_GC10_92,GS19_GC10,GS19,GC10,92,NA,NA,NA,NA,NA,NA
GS19_GC10_93,GS19_GC10,GS19,GC10,93,NA,NA,NA,NA,NA,NA
GS19_GC10_94,GS19_GC10,GS19,GC10,94,NA,NA,NA,NA,NA,NA
GS19_GC10_95,GS19_GC10,GS19,GC10,95,NA,NA,NA,NA,NA,NA
GS19_GC10_96,GS19_GC10,GS19,GC10,96,NA,NA,NA,NA,NA,NA
GS19_GC10_97,GS19_GC10,GS19,GC10,97,NA,NA,NA,NA,NA,NA
GS19_GC10_98,GS19_GC10,GS19,GC10,98,NA,0.0128,0.0128,0,0,0
GS19_GC10_99,GS19_GC10,GS19,GC10,99,NA,NA,NA,NA,NA,NA
GS19_GC10_100,GS19_GC10,GS19,GC10,100,NA,NA,NA,NA,NA,NA
GS19_GC10_101,GS19_GC10,GS19,GC10,101,NA,NA,NA,NA,NA,NA
GS19_GC10_102,GS19_GC10,GS19,GC10,102,NA,NA,NA,NA,NA,NA
GS19_GC10_103,GS19_GC10,GS19,GC10,103,NA,NA,NA,NA,NA,NA
GS19_GC10_104,GS19_GC10,GS19,GC10,104,NA,NA,NA,NA,NA,NA
GS19_GC10_105,GS19_GC10,GS19,GC10,105,0,0.0109,0.0109,0,0,0
GS19_GC10_106,GS19_GC10,GS19,GC10,106,0,NA,NA,NA,NA,NA
GS19_GC10_107,GS19_GC10,GS19,GC10,107,0,NA,NA,NA,NA,NA
GS19_GC10_108,GS19_GC10,GS19,GC10,108,0,NA,NA,NA,NA,NA
GS19_GC10_109,GS19_GC10,GS19,GC10,109,0,NA,NA,NA,NA,NA
GS19_GC10_110,GS19_GC10,GS19,GC10,110,0,NA,NA,NA,NA,NA
GS19_GC10_111,GS19_GC10,GS19,GC10,111,0,NA,NA,NA,NA,NA
GS19_GC10_112,GS19_GC10,GS19,GC10,112,0,NA,NA,NA,NA,NA
GS19_GC10_113,GS19_GC10,GS19,GC10,113,0,NA,NA,NA,NA,NA
GS19_GC10_114,GS19_GC10,GS19,GC10,114,0,NA,NA,NA,NA,NA
GS19_GC10_115,GS19_GC10,GS19,GC10,115,0,0.0078,0.0078,0,0,0
GS19_GC10_116,GS19_GC10,GS19,GC10,116,0,NA,NA,NA,NA,NA
GS19_GC10_117,GS19_GC10,GS19,GC10,117,0,NA,NA,NA,NA,NA
GS19_GC10_118,GS19_GC10,GS19,GC10,118,0,NA,NA,NA,NA,NA
GS19_GC10_119,GS19_GC10,GS19,GC10,119,0,NA,NA,NA,NA,NA
GS19_GC10_120,GS19_GC10,GS19,GC10,120,0,NA,NA,NA,NA,NA
GS19_GC10_121,GS19_GC10,GS19,GC10,121,0,NA,NA,NA,NA,NA
GS19_GC10_122,GS19_GC10,GS19,GC10,122,0,NA,NA,NA,NA,NA
GS19_GC10_123,GS19_GC10,GS19,GC10,123,0,NA,NA,NA,NA,NA
GS19_GC10_124,GS19_GC10,GS19,GC10,124,0,NA,NA,NA,NA,NA
GS19_GC10_125,GS19_GC10,GS19,GC10,125,0,NA,NA,NA,NA,NA
GS19_GC10_126,GS19_GC10,GS19,GC10,126,0,NA,NA,NA,NA,NA
GS19_GC10_127,GS19_GC10,GS19,GC10,127,0,NA,NA,NA,NA,NA
GS19_GC10_128,GS19_GC10,GS19,GC10,128,0,NA,NA,NA,NA,NA
GS19_GC10_129,GS19_GC10,GS19,GC10,129,0,NA,NA,NA,NA,NA
GS19_GC10_130,GS19_GC10,GS19,GC10,130,0,0.0035,0.0035,0,0.0102373402446369,0
GS19_GC10_131,GS19_GC10,GS19,GC10,131,0,NA,NA,NA,NA,NA
GS19_GC10_132,GS19_GC10,GS19,GC10,132,0,NA,NA,NA,NA,NA
GS19_GC10_133,GS19_GC10,GS19,GC10,133,0,NA,NA,NA,NA,NA
GS19_GC10_134,GS19_GC10,GS19,GC10,134,0,NA,NA,NA,NA,NA
GS19_GC10_135,GS19_GC10,GS19,GC10,135,0,NA,NA,NA,NA,NA
GS19_GC10_136,GS19_GC10,GS19,GC10,136,0,NA,NA,NA,NA,NA
GS19_GC10_137,GS19_GC10,GS19,GC10,137,0,NA,NA,NA,NA,NA
GS19_GC10_138,GS19_GC10,GS19,GC10,138,0,NA,NA,NA,NA,NA
GS19_GC10_139,GS19_GC10,GS19,GC10,139,0,NA,NA,NA,NA,NA
GS19_GC10_140,GS19_GC10,GS19,GC10,140,0,NA,NA,NA,NA,NA
GS19_GC10_141,GS19_GC10,GS19,GC10,141,0,NA,NA,NA,NA,NA
GS19_GC10_142,GS19_GC10,GS19,GC10,142,0,NA,NA,NA,NA,NA
GS19_GC10_143,GS19_GC10,GS19,GC10,143,0,NA,NA,NA,NA,NA
GS19_GC10_144,GS19_GC10,GS19,GC10,144,0,NA,NA,NA,NA,NA
GS19_GC10_145,GS19_GC10,GS19,GC10,145,0,NA,NA,NA,NA,NA
GS19_GC10_146,GS19_GC10,GS19,GC10,146,0,NA,NA,NA,NA,NA
GS19_GC10_147,GS19_GC10,GS19,GC10,147,0,NA,NA,NA,NA,NA
GS19_GC10_148,GS19_GC10,GS19,GC10,148,0,NA,NA,NA,NA,NA
GS19_GC10_149,GS19_GC10,GS19,GC10,149,0,NA,NA,NA,NA,NA
GS19_GC10_150,GS19_GC10,GS19,GC10,150,0,0,0,0.0025,0.0411085838933648,0
GS19_GC10_151,GS19_GC10,GS19,GC10,151,0,NA,NA,NA,NA,NA
GS19_GC10_152,GS19_GC10,GS19,GC10,152,0,NA,NA,NA,NA,NA
GS19_GC10_153,GS19_GC10,GS19,GC10,153,0,NA,NA,NA,NA,NA
GS19_GC10_154,GS19_GC10,GS19,GC10,154,0,NA,NA,NA,NA,NA
GS19_GC10_155,GS19_GC10,GS19,GC10,155,0,NA,NA,NA,NA,NA
GS19_GC10_156,GS19_GC10,GS19,GC10,156,0,NA,NA,NA,NA,NA
GS19_GC10_157,GS19_GC10,GS19,GC10,157,0,NA,NA,NA,NA,NA
GS19_GC10_158,GS19_GC10,GS19,GC10,158,0,NA,NA,NA,NA,NA
GS19_GC10_159,GS19_GC10,GS19,GC10,159,0,NA,NA,NA,NA,NA
GS19_GC10_160,GS19_GC10,GS19,GC10,160,0,NA,NA,NA,NA,NA
GS19_GC10_161,GS19_GC10,GS19,GC10,161,0,NA,NA,NA,NA,NA
GS19_GC10_162,GS19_GC10,GS19,GC10,162,0,NA,NA,NA,NA,NA
GS19_GC10_163,GS19_GC10,GS19,GC10,163,0,NA,NA,NA,NA,NA
GS19_GC10_164,GS19_GC10,GS19,GC10,164,0,NA,NA,NA,NA,NA
GS19_GC10_165,GS19_GC10,GS19,GC10,165,0,0,0,0.0065,0.0614953315407944,0
GS19_GC10_166,GS19_GC10,GS19,GC10,166,0,NA,NA,NA,NA,NA
GS19_GC10_167,GS19_GC10,GS19,GC10,167,0,NA,NA,NA,NA,NA
GS19_GC10_168,GS19_GC10,GS19,GC10,168,0,NA,NA,NA,NA,NA
GS19_GC10_169,GS19_GC10,GS19,GC10,169,0,NA,NA,NA,NA,NA
GS19_GC10_170,GS19_GC10,GS19,GC10,170,0,NA,NA,NA,NA,NA
GS19_GC10_171,GS19_GC10,GS19,GC10,171,0,NA,NA,NA,NA,NA
GS19_GC10_172,GS19_GC10,GS19,GC10,172,0,NA,NA,NA,NA,NA
GS19_GC10_173,GS19_GC10,GS19,GC10,173,0,NA,NA,NA,NA,NA
GS21_GC07_1,GS21_GC07,GS21,GC07,1,0.033,NA,NA,NA,NA,NA
GS21_GC07_3,GS21_GC07,GS21,GC07,2,0,NA,NA,NA,NA,NA
GS21_GC07_5,GS21_GC07,GS21,GC07,5,0,NA,NA,NA,0.0401778046557318,0
GS21_GC07_10,GS21_GC07,GS21,GC07,10,0,NA,NA,NA,0.0500769557794959,0
GS21_GC07_20,GS21_GC07,GS21,GC07,20,0,NA,NA,NA,0.0417339212149599,0
GS21_GC07_30,GS21_GC07,GS21,GC07,30,0,NA,NA,NA,0.0214481607681555,0.0621928552242815
GS21_GC07_40,GS21_GC07,GS21,GC07,40,0,NA,NA,NA,0.0124864292583842,0.143272271465664
GS21_GC07_50,GS21_GC07,GS21,GC07,50,0,NA,NA,NA,0.0105928416381188,0.143032500671501
GS21_GC07_60,GS21_GC07,GS21,GC07,60,0,NA,NA,NA,0.013948803856213,0.188662727191333
GS21_GC08_2,GS21_GC08,GS21,GC08,2,0.112,NA,NA,NA,NA,NA
